step,reward_mean,episode_length,Avg_QoS,Drops,Retries,EDF,lifetime
41000,-89.66831279842178,500,0.9384679981489332,1,11,0.2814,0.9384679981489332
41500,-102.51087384561572,500,0.6366159931452,1,13,0.2347,0.6366159931452
42000,-97.73292284349748,500,0.8544831971903999,1,12,0.0764,0.8544831971903999
42500,-156.2630859640485,500,0.8920457094523428,1,24,0.2809,0.8920457094523428
43000,-94.47225285303274,500,0.9261759979609598,1,14,0.2708,0.9261759979609598
43500,-96.0066560051968,500,0.8546175969350399,1,10,0.1807,0.8546175969350399
44000,-97.0028160016384,500,0.8192319970583999,1,10,0.1591,0.8192319970583999
44500,-101.17520102525448,500,0.8163999953464001,1,14,0.1836,0.8163999953464001
45000,-98.0040960024576,500,0.7585493291381334,1,10,0.051,0.7585493291381334
45500,-102.57593664890705,500,0.9166915524453332,1,19,0.282,0.9166915524453332
46000,-94.0537321724656,500,0.92563839760072,1,14,0.1773,0.92563839760072
46500,-98.73310672432514,500,0.8181679964699999,1,12,0.2933,0.8181679964699999
47000,-96.0051200030208,500,0.85492479737024,1,10,0.2058,0.85492479737024
47500,-98.0040960024576,500,0.7585493291381334,1,10,0.0955,0.7585493291381334
48000,-89.13323560304255,500,0.95322299815315,1,15,0.2774,0.95322299815315
48500,-91.82566469493035,500,0.9470891413144572,1,15,0.0429,0.9470891413144572
49000,-95.0056320033024,500,0.8790186643813332,1,10,0.0173,0.8790186643813332
49500,-95.3121257255624,500,0.8954742833094856,1,12,0.0503,0.8954742833094856
50000,-96.00332800192,500,0.8552831975904001,1,10,0.2983,0.8552831975904001
50500,-88.66719886969321,500,0.9432996907390152,1,11,0.2368,0.9432996907390152
51000,-100.0,500,0.279743989872,1,10,0.1242,0.279743989872
51500,-98.0025600015104,500,0.7590613294538665,1,10,0.119,0.7590613294538665
52000,-92.0094720057088,500,0.9189191093514668,1,10,0.0895,0.9189191093514668
52500,-99.0020480012288,500,0.6388479943216,1,10,0.2595,0.6388479943216
53000,-97.0046080027392,500,0.8187839967832,1,10,0.1027,0.8187839967832
53500,-85.6378542627352,500,0.9580622201950668,1,14,0.2684,0.9580622201950668
54000,-96.69977296235508,500,0.9075659968863,1,15,0.2774,0.9075659968863
54500,-99.0005120002816,500,0.6396159947952,1,10,0.1478,0.6396159947952
55000,-86.40319371618587,500,0.9560291748642352,1,13,0.0037,0.9560291748642352
55500,-90.405477317998,500,0.9426375362343384,1,13,0.2002,0.9426375362343384
56000,-95.006912004096,500,0.8788053309626668,1,10,0.0645,0.8788053309626668
56500,-98.6544887889754,500,0.7584799958384,1,11,0.2756,0.7584799958384
57000,-97.394725311598,500,0.8775066629077334,1,13,0.1411,0.8775066629077334
57500,-87.39637164028753,500,0.9536969984209,1,13,0.0232,0.9536969984209
58000,-91.74316284961589,500,0.9329250889640728,1,12,0.1163,0.9329250889640728
58500,-94.6615668660068,500,0.8955039976133715,1,11,0.2513,0.8955039976133715
59000,-91.32051860406148,500,0.9329018161608728,1,12,0.0751,0.9329018161608728
59500,-92.66665930511552,500,0.9182702200817776,1,11,0.2881,0.9182702200817776
60000,-97.0046080027392,500,0.8187839967832,1,10,0.081,0.8187839967832
60500,-81.02790402176,500,0.9625919984056,1,10,0.0139,0.9625919984056
61000,-100.0,500,0.279743989872,1,10,0.0725,0.279743989872
61500,-98.84388148700562,500,0.9322952705661816,1,17,0.1787,0.9322952705661816
62000,-96.0048640028672,500,0.85497599740096,1,10,0.0026,0.85497599740096
62500,-96.833668327858,500,0.917608886084622,1,15,0.2833,0.917608886084622
63000,-91.0135680105216,500,0.9266175979350398,1,10,0.0137,0.9266175979350398
63500,-99.0005120002816,500,0.6396159947952,1,10,0.0887,0.6396159947952
64000,-100.0,500,0.279743989872,1,10,0.0662,0.279743989872
64500,-91.977449904361,500,0.9323941790720002,1,13,0.2457,0.9323941790720002
65000,-92.48498992339847,500,0.946507426650286,1,16,0.0562,0.946507426650286
65500,-93.65832879117698,500,0.9089499981642,1,11,0.0669,0.9089499981642
66000,-86.32896661503747,500,0.953341997771,1,12,0.2114,0.953341997771
66500,-76.33487044431946,500,0.9750704501702968,1,19,0.2003,0.9750704501702968
67000,-99.30825815921834,500,0.7577279953538666,1,12,0.0704,0.7577279953538666
67500,-103.84462908577775,500,0.8764293296037334,1,17,0.262,0.8764293296037334
68000,-57.371730400232806,500,0.9837961580849278,1,19,0.0698,0.9837961580849278
68500,-100.0,500,0.279743989872,1,10,0.0033,0.279743989872
69000,-94.0107520076544,500,0.8955702831739429,1,10,0.1966,0.8955702831739429
69500,-99.000256000128,500,0.6397439948720001,1,10,0.1215,0.6397439948720001
70000,-92.0130560079104,500,0.9185208868846222,1,10,0.0955,0.9185208868846222
70500,-100.0,500,0.279743989872,1,10,0.0268,0.279743989872
71000,-94.39654487433806,500,0.9180248864616888,1,13,0.2456,0.9180248864616888
71500,-100.0,500,0.279743989872,1,10,0.0834,0.279743989872
72000,-101.5307535689993,500,0.9841925789603784,1,44,0.266,0.9841925789603784
72500,-95.0087040064256,500,0.8785066639077335,1,10,0.0756,0.8785066639077335
73000,-99.0005120002816,500,0.6396159947952,1,10,0.1412,0.6396159947952
73500,-96.65846730020034,500,0.85452479713024,1,11,0.1789,0.85452479713024
74000,-93.66768330578114,500,0.9079259975088,1,11,0.1504,0.9079259975088
74500,-98.6533748610916,500,0.7589066627362667,1,11,0.287,0.7589066627362667
75000,-100.52185372807492,500,0.8168999956464,1,13,0.1762,0.8168999956464
75500,-167.7400435298631,500,0.974769997681525,1,30,0.2571,0.974769997681525
76000,-95.3108457246408,500,0.895657140584,1,12,0.2378,0.895657140584
76500,-98.0025600015104,500,0.7590613294538665,1,10,0.0062,0.7590613294538665
77000,-98.65590729868994,500,0.7583946623871999,1,11,0.1334,0.7583946623871999
77500,-89.0176640106496,500,0.9385066649352,1,10,0.0413,0.9385066649352
78000,-97.6551668621668,500,0.8187319967833999,1,11,0.1955,0.8187319967833999
78500,-95.650021832315,500,0.9494037308713068,1,20,0.2158,0.9494037308713068
79000,-98.73394684416309,500,0.8178479963216001,1,12,0.1402,0.8178479963216001
79500,-99.73036284198707,500,0.7583253291541334,1,12,0.1837,0.7583253291541334
80000,-100.0,500,0.279743989872,1,10,0.1415,0.279743989872
80500,-90.71040031343614,500,0.9462845691000572,1,15,0.0067,0.9462845691000572
81000,-93.3134057275328,500,0.9185599979106668,1,12,0.1047,0.9185599979106668
81500,-91.66703279647618,500,0.9262895980014398,1,11,0.0179,0.9262895980014398
82000,-96.655934862602,500,0.8548319973396798,1,11,0.2472,0.8548319973396798
82500,-97.0043520025856,500,0.8188479968216,1,10,0.0212,0.8188479968216
83000,-64.54532705933642,500,0.9817287424548464,1,18,0.1507,0.9817287424548464
83500,-89.39868280130105,500,0.9471371412252572,1,13,0.1961,0.9471371412252572
84000,-99.0020480012288,500,0.6388479943216,1,10,0.1423,0.6388479943216
84500,-91.32410260475268,500,0.932575997916218,1,12,0.1842,0.932575997916218
85000,-100.0,500,0.279743989872,1,10,0.1215,0.279743989872
85500,-96.0051200030208,500,0.85492479737024,1,10,0.2759,0.85492479737024
86000,-88.47694019683505,500,0.9602425244350316,1,14,0.0978,0.9602425244350316
86500,-79.63939026506,500,0.9684826651389,1,14,0.1067,0.9684826651389
87000,-100.0,500,0.279743989872,1,10,0.2012,0.279743989872
87500,-100.0,500,0.279743989872,1,10,0.1745,0.279743989872
88000,-90.0125440113664,500,0.9333818162277816,1,10,0.0583,0.9333818162277816
88500,-91.52085785498292,500,0.9433267674556308,1,13,0.0464,0.9433267674556308
89000,-97.0046080027392,500,0.8187839967832,1,10,0.0291,0.8187839967832
89500,-93.0107520064,500,0.908623997934,1,10,0.1242,0.908623997934
90000,-93.66589130468034,500,0.9081499976464,1,11,0.0742,0.9081499976464
90500,-65.82736970507034,500,0.9801383981827598,1,16,0.0118,0.9801383981827598
91000,-98.6549108620388,500,0.7583946624205332,1,11,0.2704,0.7583946624205332
91500,-100.0,500,0.279743989872,1,10,0.057,0.279743989872
92000,-78.6903288166746,500,0.9669391286820868,1,11,0.0497,0.9669391286820868
92500,-100.0,500,0.279743989872,1,10,0.1073,0.279743989872
93000,-96.65974730099394,500,0.8542687969715199,1,11,0.246,0.8542687969715199
93500,-95.66205130237634,500,0.8781733305792,1,11,0.1358,0.8781733305792
94000,-100.0,500,0.279743989872,1,10,0.2431,0.279743989872
94500,-93.66614730483394,500,0.9081179973236,1,11,0.0753,0.9081179973236
95000,-104.13984831070997,500,0.9416984589783384,1,20,0.2382,0.9416984589783384
95500,-99.0020480012288,500,0.6388479943216,1,10,0.2496,0.6388479943216
96000,-96.6570487904858,500,0.8545759969552,1,11,0.207,0.8545759969552
96500,-97.17090471067532,500,0.9079439975824,1,14,0.0078,0.9079439975824
97000,-73.20162474620928,500,0.9760259983012748,1,14,0.0238,0.9760259983012748
97500,-97.003072001792,500,0.8191679970199999,1,10,0.2293,0.8191679970199999
98000,-93.05498460924474,500,0.932375270525382,1,14,0.2932,0.932375270525382
98500,-100.0,500,0.279743989872,1,10,0.2469,0.279743989872
99000,-108.04689368256612,500,0.968039037313824,1,33,0.284,0.968039037313824
99500,-91.667710870922,500,0.92623839783784,1,11,0.1397,0.92623839783784
100000,-100.0,500,0.279743989872,1,10,0.2802,0.279743989872
100500,-91.0166400111872,500,0.9263103978684798,1,10,0.129,0.9263103978684798
101000,-95.74986599883766,500,0.9368999973297332,1,19,0.2895,0.9368999973297332
101500,-84.48154820862831,500,0.9669565200674782,1,14,0.0443,0.9669565200674782
102000,-97.31488659927427,500,0.8535103965113601,1,12,0.19,0.8535103965113601
102500,-82.46901827491487,500,0.9700006135077844,1,19,0.2129,0.9700006135077844
103000,-100.0,500,0.279743989872,1,10,0.16,0.279743989872
103500,-99.0020480012288,500,0.6388479943216,1,10,0.1412,0.6388479943216
104000,-97.0046080027392,500,0.8187839967832,1,10,0.0522,0.8187839967832
104500,-100.0,500,0.279743989872,1,10,0.0605,0.279743989872
105000,-100.0,500,0.279743989872,1,10,0.133,0.279743989872
105500,-94.010496006272,500,0.8956068548000001,1,10,0.1836,0.8956068548000001
106000,-99.65539529840834,500,0.6378479937216,1,11,0.2661,0.6378479937216
106500,-100.0,500,0.279743989872,1,10,0.2408,0.279743989872
107000,-92.66361486742105,500,0.9184977757736,1,11,0.063,0.9184977757736
107500,-99.0005120002816,500,0.6396159947952,1,10,0.151,0.6396159947952
108000,-102.51775772561732,500,0.6358479925216,1,13,0.29,0.6358479925216
108500,-90.0140800095744,500,0.9332421800270544,1,10,0.0944,0.9332421800270544
109000,-105.35013740386162,500,0.9499370644456532,1,16,0.0039,0.9499370644456532
109500,-96.0051200033024,500,0.8549247973139199,1,10,0.1332,0.8549247973139199
110000,-94.17638583842472,500,0.9325614523888,1,14,0.2112,0.9325614523888
110500,-90.66796687105,500,0.9329207252954906,1,11,0.158,0.9329207252954906
111000,-98.0040960024576,500,0.7585493291381334,1,10,0.282,0.7585493291381334
111500,-93.65858479133058,500,0.908917998145,1,11,0.1127,0.908917998145
112000,-95.82274357110131,500,0.92620639796616,1,15,0.2359,0.92620639796616
112500,-93.0051200029184,500,0.9093279983692,1,10,0.1004,0.9093279983692
113000,-100.0,500,0.279743989872,1,10,0.0505,0.279743989872
113500,-95.6549108619364,500,0.8791973312273332,1,11,0.0045,0.8791973312273332
114000,-100.0,500,0.279743989872,1,10,0.2839,0.279743989872
114500,-92.4312115778127,500,0.9554832919467294,1,17,0.0735,0.9554832919467294
115000,-73.35610263030148,500,0.9733219293207171,1,12,0.0132,0.9733219293207171
115500,-86.55427251804758,500,0.9786189449790316,1,30,0.1492,0.9786189449790316
116000,-88.67305931072194,500,0.9429255365484306,1,11,0.0509,0.9429255365484306
116500,-85.98794591268776,500,0.9556376449818352,1,13,0.1946,0.9556376449818352
117000,-99.0020480012288,500,0.6388479943216,1,10,0.2148,0.6388479943216
117500,-92.66665930511552,500,0.9182702200817776,1,11,0.2924,0.9182702200817776
118000,-75.00137542965957,500,0.9725445693557144,1,13,0.1317,0.9725445693557144
118500,-99.65539529840834,500,0.6378479937216,1,11,0.1364,0.6378479937216
119000,-131.14695922898522,500,0.970652442255526,1,22,0.1634,0.970652442255526
119500,-97.0061440036864,500,0.8183999965463999,1,10,0.167,0.8183999965463999
120000,-99.65539529840834,500,0.6378479937216,1,11,0.1606,0.6378479937216
120500,-91.32538260677508,500,0.932459634096,1,12,0.1518,0.932459634096
121000,-78.12211873227608,500,0.9730758599771034,1,18,0.2005,0.9730758599771034
121500,-89.43715875528964,500,0.9559350568852708,1,17,0.2261,0.9559350568852708
122000,-98.6544887889754,500,0.7584799958384,1,11,0.0808,0.7584799958384
122500,-100.0,500,0.279743989872,1,10,0.1993,0.279743989872
123000,-97.65769929976514,500,0.8183479965216001,1,11,0.2806,0.8183479965216001
123500,-83.11093435115691,500,0.9677013312607,1,18,0.2708,0.9677013312607
124000,-98.6549108620388,500,0.7583946624205332,1,11,0.0752,0.7583946624205332
124500,-88.76837123483962,500,0.9640380935435808,1,18,0.1342,0.9640380935435808
125000,-95.74317001186486,500,0.8950354258857143,1,12,0.088,0.8950354258857143
125500,-99.0020480012288,500,0.6388479943216,1,10,0.105,0.6388479943216
126000,-100.0,500,0.279743989872,1,10,0.1638,0.279743989872
126500,-101.75285072862314,500,0.9520919974112,1,22,0.265,0.9520919974112
127000,-97.0028160016384,500,0.8192319970583999,1,10,0.1238,0.8192319970583999
127500,-87.11674704799653,500,0.9645310463782856,1,15,0.0462,0.9645310463782856
128000,-95.010240006144,500,0.8782506639546667,1,10,0.2843,0.8782506639546667
128500,-84.78836996405596,500,0.968187998016,1,16,0.1342,0.968187998016
129000,-77.85433995380006,500,0.9746508369842064,1,20,0.1047,0.9746508369842064
129500,-90.0204800159744,500,0.932660361263418,1,10,0.1908,0.932660361263418
130000,-145.74902810068755,500,0.9666839971480332,1,32,0.233,0.9666839971480332
130500,-89.4566219246927,500,0.9549712917824,1,17,0.1694,0.9549712917824
131000,-96.006656003968,500,0.8546175971807999,1,10,0.0275,0.8546175971807999
131500,-118.3406929396144,500,0.955172703700047,1,19,0.0158,0.955172703700047
132000,-96.65974730099394,500,0.8542687969715199,1,11,0.1877,0.8542687969715199
132500,-90.0189440125696,500,0.9327999979365816,1,10,0.0773,0.9327999979365816
133000,-93.97082146234057,500,0.9179964421224,1,13,0.2643,0.9179964421224
133500,-91.66998730916389,500,0.92611039774848,1,11,0.0942,0.92611039774848
134000,-99.0005120002816,500,0.6396159947952,1,10,0.1423,0.6396159947952
134500,-92.97594146499948,500,0.925684797626,1,13,0.2481,0.925684797626
135000,-96.66000330114754,500,0.8542175969407999,1,11,0.2218,0.8542175969407999
135500,-99.65539529840834,500,0.6378479937216,1,11,0.1199,0.6378479937216
136000,-87.22072180989743,500,0.965051634377018,1,16,0.0813,0.965051634377018
136500,-77.91906891823817,500,0.9770649396848706,1,23,0.0548,0.9770649396848706
137000,-98.65744329963714,500,0.7578826620714668,1,11,0.2978,0.7578826620714668
137500,-87.32717460854502,500,0.9503509315867734,1,12,0.1598,0.9503509315867734
138000,-96.73361872458112,500,0.8786933309373333,1,12,0.0996,0.8786933309373333
138500,-98.0040960024576,500,0.7585493291381334,1,10,0.1387,0.7585493291381334
139000,-95.31295608917571,500,0.8954742833277713,1,12,0.226,0.8954742833277713
139500,-89.37092278056468,500,0.9526179974917,1,16,0.296,0.9526179974917
140000,-87.76232008027227,500,0.9615255979666,1,19,0.1434,0.9615255979666
140500,-95.74009084907829,500,0.8950354257673144,1,12,0.0704,0.8950354257673144
141000,-99.0020480012288,500,0.6388479943216,1,10,0.0493,0.6388479943216
141500,-86.81472979618547,500,0.9633554265629332,1,18,0.0976,0.9633554265629332
142000,-76.7784008875839,500,0.9767355275522824,1,19,0.2817,0.9767355275522824
142500,-73.3191055810296,500,0.974684385252516,1,15,0.0702,0.974684385252516
143000,-97.65769929976514,500,0.8183479965216001,1,11,0.1564,0.8183479965216001
143500,-99.0005120002816,500,0.6396159947952,1,10,0.2951,0.6396159947952
144000,-95.73464272516992,500,0.8958765692907429,1,12,0.0805,0.8958765692907429
144500,-98.58939805322312,500,0.9729034640526136,1,32,0.2798,0.9729034640526136
145000,-99.0020480012288,500,0.6388479943216,1,10,0.0898,0.6388479943216
145500,-65.5291728462098,500,0.9806540470071023,1,16,0.0279,0.9806540470071023
146000,-87.64231720847815,500,0.952675997832,1,14,0.1306,0.952675997832
146500,-94.007168004224,500,0.8960822836639999,1,10,0.001,0.8960822836639999
147000,-93.44130790008464,500,0.94979306447344,1,19,0.2162,0.94979306447344
147500,-95.0084480050432,500,0.8785493308048,1,10,0.0367,0.8785493308048
148000,-100.0,500,0.279743989872,1,10,0.1573,0.279743989872
148500,-100.9045674305904,500,0.876805329846,1,16,0.221,0.876805329846
149000,-82.50361881301728,500,0.9709351091631112,1,21,0.243,0.9709351091631112
149500,-94.31949460201348,500,0.9078679974772,1,12,0.2135,0.9078679974772
150000,-89.22173903093618,500,0.9646363610210908,1,23,0.3725,0.9646363610210908
150500,-90.36034749225038,500,0.9499882645452266,1,16,0.2817,0.9499882645452266
151000,-92.45402521283664,500,0.9523229973464,1,19,0.2602,0.9523229973464
151500,-80.79829615388148,500,0.972480549261462,1,21,0.3042,0.972480549261462
152000,-100.0,500,0.279743989872,1,10,0.2875,0.279743989872
152500,-93.40793950574523,500,0.9590635764286318,1,22,0.3626,0.9590635764286318
153000,-96.65439886211908,500,0.8551391974728,1,11,0.0845,0.8551391974728
153500,-83.3277417352136,500,0.9606686301850104,1,12,0.0709,0.9606686301850104
154000,-86.08837884901232,500,0.968367997770592,1,23,0.3603,0.968367997770592
154500,-140.65765453265658,500,0.9577515753408,1,36,0.5346,0.9577515753408
155000,-89.0209920137984,500,0.9382293313394666,1,10,0.1938,0.9382293313394666
155500,-101.12188480138992,500,0.8163479953716,1,15,0.4067,0.8163479953716
156000,-100.0,500,0.279743989872,1,10,0.3538,0.279743989872
156500,-101.11353423746752,500,0.8171159953248,1,15,0.4989,0.8171159953248
157000,-84.98516075122338,500,0.984633015954182,1,26,0.25,0.984633015954182
157500,-55.03942953398809,500,0.9831949980885666,1,13,0.0972,0.9831949980885666
158000,-97.99531446385534,500,0.9248847970331198,1,17,0.2747,0.9248847970331198
158500,-98.51216103092602,500,0.9169137743251556,1,18,0.4494,0.9169137743251556
159000,-102.51775772561732,500,0.6358479925216,1,13,0.3046,0.6358479925216
159500,-114.40341881380536,500,0.9587932603622316,1,27,0.5221,0.9587932603622316
160000,-100.32687779608575,500,0.9734781908563096,1,36,0.2467,0.9734781908563096
160500,-101.02686769425225,500,0.8945142828125715,1,16,0.2138,0.8945142828125715
161000,-118.93140965475244,500,0.974765572797382,1,40,0.3087,0.974765572797382
161500,-101.21357494700835,500,0.9446182821164,1,25,0.3356,0.9446182821164
162000,-101.2134233781511,500,0.9409612278288,1,23,0.2955,0.9409612278288
162500,-100.0,500,0.279743989872,1,10,0.1581,0.279743989872
163000,-98.31283859804547,500,0.8173999959464,1,12,0.2732,0.8173999959464
163500,-77.44727966785346,500,0.9802376564678636,1,23,0.0741,0.9802376564678636
164000,-90.06181733437701,500,0.9461897119847998,1,14,0.1949,0.9461897119847998
164500,-98.6549108620388,500,0.7583946624205332,1,11,0.0835,0.7583946624205332
165000,-100.0,500,0.279743989872,1,10,0.3974,0.279743989872
165500,-98.6549108620388,500,0.7583946624205332,1,11,0.4733,0.7583946624205332
166000,-73.93774119291646,500,0.9843542827607712,1,42,0.3443,0.9843542827607712
166500,-99.65539529840834,500,0.6378479937216,1,11,0.1551,0.6378479937216
167000,-122.9018543415318,500,0.9796730875860364,1,57,0.3936,0.9796730875860364
167500,-92.66973130700994,500,0.9179288865379556,1,11,0.0732,0.9179288865379556
168000,-100.0,500,0.279743989872,1,10,0.2654,0.279743989872
168500,-97.0061440036864,500,0.8183999965463999,1,10,0.2601,0.8183999965463999
169000,-211.8667383913937,500,0.9521054078335528,1,42,0.5685,0.9521054078335528
169500,-112.42396332647432,500,0.9309818150274908,1,20,0.4123,0.9309818150274908
170000,-100.0,500,0.279743989872,1,10,0.3011,0.279743989872
170500,-93.88356106383704,500,0.9489738639638932,1,19,0.1833,0.9489738639638932
171000,-105.46330137915984,500,0.6348479919215999,1,14,0.4926,0.6348479919215999
171500,-99.0020480012288,500,0.6388479943216,1,10,0.236,0.6388479943216
172000,-79.39024028348196,500,0.9700541518207692,1,16,0.0515,0.9700541518207692
172500,-89.15394583065361,500,0.9628525689490284,1,22,0.3328,0.9628525689490284
173000,-83.10940056277104,500,0.9710435536829036,1,18,0.2164,0.9710435536829036
173500,-92.97540190070342,500,0.92583839771072,1,13,0.3007,0.92583839771072
174000,-110.80983913186358,500,0.9415803049801844,1,20,0.1986,0.9415803049801844
174500,-98.0023040013568,500,0.7591466628383999,1,10,0.2045,0.7591466628383999
175000,-100.0,500,0.279743989872,1,10,0.1042,0.279743989872
175500,-114.21579979224282,500,0.9450754254756,1,25,0.5596,0.9450754254756
176000,-99.65539529840834,500,0.6378479937216,1,11,0.0058,0.6378479937216
176500,-95.88886108883896,500,0.9868337993740056,1,63,0.3972,0.9868337993740056
177000,-143.03770429837118,500,0.95880799627576,1,44,0.567,0.95880799627576
177500,-138.82332091683045,500,0.9577937758857776,1,20,0.1133,0.9577937758857776
